,system:index,B2,.geo,lon,lat
9499,9499,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.44721706466889,30.60155931117356]}",106.44721706466889,30.60155931117356
9500,9500,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.57387951972973,30.33925124821066]}",106.57387951972973,30.33925124821066
9501,9501,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.56130310575206,30.31679336610767]}",106.56130310575206,30.31679336610767
9502,9502,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.58106604200269,30.350031031620095]}",106.58106604200269,30.350031031620095
9503,9503,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.13460334579528,30.54316881770579]}",106.13460334579528,30.54316881770579
9504,9504,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.60621886995804,30.354522608040693]}",106.60621886995804,30.354522608040693
9505,9505,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.37984341835993,30.468608649123873]}",106.37984341835993,30.468608649123873
9506,9506,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.62598180620867,30.348234401051855]}",106.62598180620867,30.348234401051855
9507,9507,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.64304979660695,30.37428554429132]}",106.64304979660695,30.37428554429132
9508,9508,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.43194570483885,30.58808458191177]}",106.43194570483885,30.58808458191177
9509,9509,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.52087891796668,30.470405279692113]}",106.52087891796668,30.470405279692113
9510,9510,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.59274414069624,30.356319238608933]}",106.59274414069624,30.356319238608933
9511,9511,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.6457447424593,30.365302391450125]}",106.6457447424593,30.365302391450125
9512,9512,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.43284402012297,30.580898059638812]}",106.43284402012297,30.580898059638812
9513,9513,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.3834366794964,30.569219960945258]}",106.3834366794964,30.569219960945258
9514,9514,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.2729438995497,30.614135725151232]}",106.2729438995497,30.614135725151232
9515,9515,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.57387951972973,30.333861356505942]}",106.57387951972973,30.333861356505942
9516,9516,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.590947510128,30.314996735539435]}",106.590947510128,30.314996735539435
9517,9517,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.14628144448885,30.54496544827403]}",106.14628144448885,30.54496544827403
9518,9518,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.2774354759703,30.614135725151232]}",106.2774354759703,30.614135725151232
9519,9519,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.58376098785506,30.308708528550596]}",106.58376098785506,30.308708528550596
9520,9520,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.14089155278413,30.544067132989912]}",106.14089155278413,30.544067132989912
9521,9521,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.28372368295913,30.610542464014756]}",106.28372368295913,30.610542464014756
9522,9522,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.64035485075458,30.3778788054278]}",106.64035485075458,30.3778788054278
9523,9523,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.59723571711685,30.35542092332481]}",106.59723571711685,30.35542092332481
9524,9524,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.51728565683021,30.596169419468843]}",106.51728565683021,30.596169419468843
9525,9525,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.62059191450395,30.36170913031365]}",106.62059191450395,30.36170913031365
9526,9526,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.46877663148776,30.351827662188335]}",106.46877663148776,30.351827662188335
9527,9527,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.28911357466384,30.62042393214007]}",106.28911357466384,30.62042393214007
9528,9528,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.51369239569372,30.580898059638812]}",106.51369239569372,30.580898059638812
9529,9529,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.33582596943806,30.670729588050765]}",106.33582596943806,30.670729588050765
9530,9530,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.53794690836496,30.738103234359727]}",106.53794690836496,30.738103234359727
9531,9531,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.3834366794964,30.465015387987393]}",106.3834366794964,30.465015387987393
9532,9532,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.58735424899153,30.312301789687076]}",106.58735424899153,30.312301789687076
9533,9533,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.16334943488711,30.463218757419156]}",106.16334943488711,30.463218757419156
9534,9534,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.49213282887486,30.455133919862078]}",106.49213282887486,30.455133919862078
9535,9535,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.54513343063792,30.73720491907561]}",106.54513343063792,30.73720491907561
9536,9536,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.61610033808336,30.337454617642422]}",106.61610033808336,30.337454617642422
9537,9537,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.55142163762675,30.721035243961456]}",106.55142163762675,30.721035243961456
9538,9538,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.61879528393571,30.362607445597767]}",106.61879528393571,30.362607445597767
9539,9539,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.62149022978807,30.35991249974541]}",106.62149022978807,30.35991249974541
9540,9540,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.5630997363203,30.610542464014756]}",106.5630997363203,30.610542464014756
9541,9541,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.42745412841825,30.71295040640438]}",106.42745412841825,30.71295040640438
9542,9542,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.5127940804096,30.582694690207052]}",106.5127940804096,30.582694690207052
9543,9543,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.1579595431824,30.46771033383975]}",106.1579595431824,30.46771033383975
9544,9544,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.4984210358637,30.571914906797616]}",106.4984210358637,30.571914906797616
9545,9545,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.6457447424593,30.32487820366475]}",106.6457447424593,30.32487820366475
9546,9546,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.48764125245427,30.765052692883312]}",106.48764125245427,30.765052692883312
9547,9547,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.13190839994293,30.538677241285196]}",106.13190839994293,30.538677241285196
9548,9548,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.58825256427565,30.35721755389305]}",106.58825256427565,30.35721755389305
9549,9549,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.43643728125944,30.58359300549117]}",106.43643728125944,30.58359300549117
9550,9550,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.6457447424593,30.368895652586605]}",106.6457447424593,30.368895652586605
9551,9551,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.51009913455725,30.58179637492293]}",106.51009913455725,30.58179637492293
9552,9552,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.60082897825332,30.35542092332481]}",106.60082897825332,30.35542092332481
9553,9553,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.54782837649027,30.725526820382054]}",106.54782837649027,30.725526820382054
9554,9554,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.60532055467392,30.352725977472453]}",106.60532055467392,30.352725977472453
9555,9555,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.11753535539702,30.53149071901224]}",106.11753535539702,30.53149071901224
9556,9556,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.43643728125944,30.588982897195887]}",106.43643728125944,30.588982897195887
9557,9557,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.42206423671354,30.604254257025918]}",106.42206423671354,30.604254257025918
9558,9558,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.28552031352737,30.617728986287712]}",106.28552031352737,30.617728986287712
9559,9559,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.64664305774342,30.327573149517107]}",106.64664305774342,30.327573149517107
9560,9560,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.57837109615033,30.327573149517107]}",106.57837109615033,30.327573149517107
9561,9561,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.51908228739845,30.46950696440799]}",106.51908228739845,30.46950696440799
9562,9562,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.51638734154609,30.578203113786454]}",106.51638734154609,30.578203113786454
9563,9563,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.35828385154105,30.687797578449036]}",106.35828385154105,30.687797578449036
9564,9564,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.52896375552376,30.609644148730638]}",106.52896375552376,30.609644148730638
9565,9565,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.65832115643697,30.35811586917717]}",106.65832115643697,30.35811586917717
9566,9566,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.51099744984137,30.577304798502333]}",106.51099744984137,30.577304798502333
9567,9567,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.11933198596526,30.535982295432834]}",106.11933198596526,30.535982295432834
9568,9568,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.4292507589865,30.594372788900603]}",106.4292507589865,30.594372788900603
9569,9569,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.33852091529042,30.67791611032372]}",106.33852091529042,30.67791611032372
9570,9570,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.58825256427565,30.356319238608933]}",106.58825256427565,30.356319238608933
9571,9571,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.5855576184233,30.35721755389305]}",106.5855576184233,30.35721755389305
9572,9572,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.60981213109451,30.350031031620095]}",106.60981213109451,30.350031031620095
9573,9573,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.57926941143445,30.328471464801225]}",106.57926941143445,30.328471464801225
9574,9574,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.4292507589865,30.587186266627647]}",106.4292507589865,30.587186266627647
9575,9575,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.4526069563736,30.54586376355815]}",106.4526069563736,30.54586376355815
9576,9576,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.70413523592707,30.30511526741412]}",106.70413523592707,30.30511526741412
9577,9577,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.33672428472218,30.675221164471363]}",106.33672428472218,30.675221164471363
9578,9578,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.62598180620867,30.32487820366475]}",106.62598180620867,30.32487820366475
9579,9579,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.50920081927313,30.591677843048245]}",106.50920081927313,30.591677843048245
9580,9580,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.59543908654861,30.356319238608933]}",106.59543908654861,30.356319238608933
9581,9581,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.54243848478555,30.312301789687076]}",106.54243848478555,30.312301789687076
9582,9582,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.28552031352737,30.61862730157183]}",106.28552031352737,30.61862730157183
9583,9583,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.41308108387234,30.539575556569314]}",106.41308108387234,30.539575556569314
9584,9584,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.43553896597533,30.579101429070572]}",106.43553896597533,30.579101429070572
9585,9585,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.16873932659183,30.455133919862078]}",106.16873932659183,30.455133919862078
9586,9586,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.51728565683021,30.604254257025918]}",106.51728565683021,30.604254257025918
9587,9587,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.16155280431887,30.534185664864598]}",106.16155280431887,30.534185664864598
9588,9588,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.51908228739845,30.573711537365856]}",106.51908228739845,30.573711537365856
9589,9589,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.58465930313918,30.308708528550596]}",106.58465930313918,30.308708528550596
9590,9590,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.64484642717518,30.371590598438964]}",106.64484642717518,30.371590598438964
9591,9591,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.54962500705851,30.317691681391793]}",106.54962500705851,30.317691681391793
9592,9592,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.1444848139206,30.541372187137554]}",106.1444848139206,30.541372187137554
9593,9593,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.16424775017123,30.462320442135034]}",106.16424775017123,30.462320442135034
9594,9594,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.48404799131778,30.436269298895567]}",106.48404799131778,30.436269298895567
9595,9595,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.55321826819498,30.379675435996038]}",106.55321826819498,30.379675435996038
9596,9596,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.5765744655821,30.328471464801225]}",106.5765744655821,30.328471464801225
9597,9597,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.65562621058461,30.35991249974541]}",106.65562621058461,30.35991249974541
9598,9598,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.51818397211433,30.572813222081738]}",106.51818397211433,30.572813222081738
9599,9599,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.58196435728681,30.309606843834718]}",106.58196435728681,30.309606843834718
9600,9600,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.1669426960236,30.456930550430318]}",106.1669426960236,30.456930550430318
9601,9601,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.1759258488648,30.455133919862078]}",106.1759258488648,30.455133919862078
9602,9602,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.52896375552376,30.575508167934096]}",106.52896375552376,30.575508167934096
9603,9603,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.33402933886983,30.485676639522143]}",106.33402933886983,30.485676639522143
9604,9604,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.6547278953005,30.35811586917717]}",106.6547278953005,30.35811586917717
9605,9605,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.48225136074954,30.365302391450125]}",106.48225136074954,30.365302391450125
9606,9606,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.52357386381904,30.580898059638812]}",106.52357386381904,30.580898059638812
9607,9607,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.14987470562532,30.542270502421673]}",106.14987470562532,30.542270502421673
9608,9608,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.62238854507218,30.352725977472453]}",106.62238854507218,30.352725977472453
9609,9609,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.28102873710677,30.608745833446516]}",106.28102873710677,30.608745833446516
9610,9610,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.49931935114782,30.570118276229376]}",106.49931935114782,30.570118276229376
9611,9611,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.64035485075458,30.341047878778898]}",106.64035485075458,30.341047878778898
9612,9612,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.38792825591699,30.465913703271514]}",106.38792825591699,30.465913703271514
9613,9613,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.61160876166275,30.344641139915378]}",106.61160876166275,30.344641139915378
9614,9614,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.52806544023964,30.576406483218214]}",106.52806544023964,30.576406483218214
9615,9615,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.63945653547046,30.37877712071192]}",106.63945653547046,30.37877712071192
9616,9616,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.60981213109451,30.350929346904213]}",106.60981213109451,30.350929346904213
9617,9617,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.44721706466889,30.596169419468843]}",106.44721706466889,30.596169419468843
9618,9618,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.42745412841825,30.591677843048245]}",106.42745412841825,30.591677843048245
9619,9619,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.52357386381904,30.571016591513498]}",106.52357386381904,30.571016591513498
9620,9620,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.58196435728681,30.308708528550596]}",106.58196435728681,30.308708528550596
9621,9621,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.49482777472721,30.443455821168524]}",106.49482777472721,30.443455821168524
9622,9622,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.58915087955977,30.35721755389305]}",106.58915087955977,30.35721755389305
9623,9623,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.5999306629692,30.35542092332481]}",106.5999306629692,30.35542092332481
9624,9624,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.52626880967141,30.574609852649974]}",106.52626880967141,30.574609852649974
9625,9625,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.6457447424593,30.366200706734247]}",106.6457447424593,30.366200706734247
9626,9626,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.44721706466889,30.599762680605323]}",106.44721706466889,30.599762680605323
9627,9627,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.58376098785506,30.32487820366475]}",106.58376098785506,30.32487820366475
9628,9628,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.52626880967141,30.609644148730638]}",106.52626880967141,30.609644148730638
9629,9629,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.61430370751512,30.34194619406302]}",106.61430370751512,30.34194619406302
9630,9630,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.16155280431887,30.462320442135034]}",106.16155280431887,30.462320442135034
9631,9631,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.63855822018634,30.317691681391793]}",106.63855822018634,30.317691681391793
9632,9632,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.64484642717518,30.372488913723082]}",106.64484642717518,30.372488913723082
9633,9633,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.27114726898145,30.627610454413027]}",106.27114726898145,30.627610454413027
9634,9634,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.37984341835993,30.478490117249187]}",106.37984341835993,30.478490117249187
9635,9635,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.57387951972973,30.342844509347138]}",106.57387951972973,30.342844509347138
9636,9636,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.57477783501386,30.307810213266478]}",106.57477783501386,30.307810213266478
9637,9637,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.4292507589865,30.71295040640438]}",106.4292507589865,30.71295040640438
9638,9638,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.58915087955977,30.31858999667591]}",106.58915087955977,30.31858999667591
9639,9639,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.50560755813665,30.599762680605323]}",106.50560755813665,30.599762680605323
9640,9640,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.54064185421731,30.73720491907561]}",106.54064185421731,30.73720491907561
9641,9641,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.5127940804096,30.578203113786454]}",106.5127940804096,30.578203113786454
9642,9642,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.3007916733574,30.537778926001074]}",106.3007916733574,30.537778926001074
9643,9643,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.54782837649027,30.721933559245578]}",106.54782837649027,30.721933559245578
9644,9644,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.6457447424593,30.328471464801225]}",106.6457447424593,30.328471464801225
9645,9645,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.51638734154609,30.579101429070572]}",106.51638734154609,30.579101429070572
9646,9646,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.62688012149279,30.347336085767736]}",106.62688012149279,30.347336085767736
9647,9647,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.54154016950143,30.309606843834718]}",106.54154016950143,30.309606843834718
9648,9648,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.54962500705851,30.726425135666176]}",106.54962500705851,30.726425135666176
9649,9649,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.65113463416401,30.35991249974541]}",106.65113463416401,30.35991249974541
9650,9650,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.50560755813665,30.60694920287828]}",106.50560755813665,30.60694920287828
9651,9651,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.51459071097784,30.58179637492293]}",106.51459071097784,30.58179637492293
9652,9652,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.37984341835993,30.46950696440799]}",106.37984341835993,30.46950696440799
9653,9653,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.45170864108948,30.553050285831105]}",106.45170864108948,30.553050285831105
9654,9654,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.5074041887049,30.59706773475296]}",106.5074041887049,30.59706773475296
9655,9655,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.5217772332508,30.571016591513498]}",106.5217772332508,30.571016591513498
9656,9656,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.16784101130771,30.456930550430318]}",106.16784101130771,30.456930550430318
9657,9657,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.62059191450395,30.332963041221824]}",106.62059191450395,30.332963041221824
9658,9658,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.4759631537607,30.723730189813814]}",106.4759631537607,30.723730189813814
9659,9659,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.50201429700017,30.575508167934096]}",106.50201429700017,30.575508167934096
9660,9660,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.6412531660387,30.37608217485956]}",106.6412531660387,30.37608217485956
9661,9661,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.1256201929541,30.538677241285196]}",106.1256201929541,30.538677241285196
9662,9662,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.49482777472721,30.5665250150929]}",106.49482777472721,30.5665250150929
9663,9663,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.53794690836496,30.741696495496207]}",106.53794690836496,30.741696495496207
9664,9664,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.62238854507218,30.353624292756574]}",106.62238854507218,30.353624292756574
9665,9665,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.61969359921983,30.35721755389305]}",106.61969359921983,30.35721755389305
9666,9666,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.51998060268257,30.597966050037083]}",106.51998060268257,30.597966050037083
9667,9667,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.56040479046794,30.31679336610767]}",106.56040479046794,30.31679336610767
9668,9668,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.51998060268257,30.6033559417418]}",106.51998060268257,30.6033559417418
9669,9669,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.61520202279924,30.33835293292654]}",106.61520202279924,30.33835293292654
9670,9670,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.12651850823822,30.539575556569314]}",106.12651850823822,30.539575556569314
9671,9671,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.27114726898145,30.625813823844787]}",106.27114726898145,30.625813823844787
9672,9672,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.613405392231,30.34194619406302]}",106.613405392231,30.34194619406302
9673,9673,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.17053595716007,30.456930550430318]}",106.17053595716007,30.456930550430318
9674,9674,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.38253836421228,30.464117072703274]}",106.38253836421228,30.464117072703274
9675,9675,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.44811537995301,30.60155931117356]}",106.44811537995301,30.60155931117356
9676,9676,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.5127940804096,30.61862730157183]}",106.5127940804096,30.61862730157183
9677,9677,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.14717975977297,30.485676639522143]}",106.14717975977297,30.485676639522143
9678,9678,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.65023631887989,30.36350576088189]}",106.65023631887989,30.36350576088189
9679,9679,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.6412531660387,30.3778788054278]}",106.6412531660387,30.3778788054278
9680,9680,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.61969359921983,30.36350576088189]}",106.61969359921983,30.36350576088189
9681,9681,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.1256201929541,30.539575556569314]}",106.1256201929541,30.539575556569314
9682,9682,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.38253836421228,30.500049684068056]}",106.38253836421228,30.500049684068056
9683,9683,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.53884522364908,30.738103234359727]}",106.53884522364908,30.738103234359727
9684,9684,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.6412531660387,30.373387229007204]}",106.6412531660387,30.373387229007204
9685,9685,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.54872669177439,30.721933559245578]}",106.54872669177439,30.721933559245578
9686,9686,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.61160876166275,30.34374282463126]}",106.61160876166275,30.34374282463126
9687,9687,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.39152151705348,30.457828865714436]}",106.39152151705348,30.457828865714436
9688,9688,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.13101008465881,30.540473871853433]}",106.13101008465881,30.540473871853433
9689,9689,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.63945653547046,30.37608217485956]}",106.63945653547046,30.37608217485956
9690,9690,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.56938794330914,30.309606843834718]}",106.56938794330914,30.309606843834718
9691,9691,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.58465930313918,30.311403474402955]}",106.58465930313918,30.311403474402955
9692,9692,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.63586327433399,30.344641139915378]}",106.63586327433399,30.344641139915378
9693,9693,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.50560755813665,30.607847518162398]}",106.50560755813665,30.607847518162398
9694,9694,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.4292507589865,30.58628795134353]}",106.4292507589865,30.58628795134353
9695,9695,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.62328686035632,30.351827662188335]}",106.62328686035632,30.351827662188335
9696,9696,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.56399805160441,30.313200104971195]}",106.56399805160441,30.313200104971195
9697,9697,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.17862079471715,30.45243897400972]}",106.17862079471715,30.45243897400972
