system:index,area,class,grid,.geo,lon,lat
1_665,0,0,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.43450590339859,30.5094370787871]}",106.4345059033986,30.5094370787871
2_654,0,1,13,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.47097750393384,30.688650977968944]}",106.47097750393384,30.688650977968944
2_1194,0,1,17,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.63698616843912,30.275515778802376]}",106.63698616843912,30.275515778802376
2_262,0,1,17,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.63950145123465,30.33462492449744]}",106.63950145123464,30.33462492449744
2_2009,0,1,17,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.67848833456544,30.28431926858675]}",106.67848833456544,30.28431926858675
2_2503,0,1,17,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.66025253429781,30.32770789680972]}",106.6602525342978,30.32770789680972
1_1692,0,0,17,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.66151017569558,30.33902666938963]}",106.66151017569558,30.33902666938963
1_1699,0,0,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.40432250985216,30.503148871798263]}",106.40432250985216,30.503148871798263
2_2926,0,1,17,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.68163243805986,30.349716621270648]}",106.68163243805986,30.349716621270648
2_987,0,1,17,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.6413879133313,30.278659882296797]}",106.6413879133313,30.2786598822968
1_1877,0,0,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.3917460958745,30.533961086043565]}",106.3917460958745,30.533961086043565
2_1469,0,1,13,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.51059320796351,30.68299159167899]}",106.51059320796352,30.68299159167899
1_513,0,0,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.4338770826997,30.48994363712171]}",106.4338770826997,30.48994363712171
1_836,0,0,17,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.66465427919,30.35474718686172]}",106.66465427919,30.35474718686172
1_460,0,0,13,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.49047094559923,30.678589846786807]}",106.49047094559924,30.678589846786807
1_803,0,0,17,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.64264555472907,30.28306162718898]}",106.64264555472909,30.28306162718898
2_2337,0,1,17,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.66779838268442,30.30003978605884]}",106.66779838268442,30.30003978605884
1_1712,0,0,13,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.4722351453316,30.688022157270062]}",106.4722351453316,30.688022157270066
2_1539,0,1,17,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.66528309988888,30.300668606757725]}",106.66528309988888,30.300668606757725
2_2261,0,1,13,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.51059320796351,30.68927979866783]}",106.51059320796352,30.68927979866783
2_2233,0,1,17,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.6382438098369,30.3516030833673]}",106.6382438098369,30.3516030833673
2_1385,0,1,13,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.49864561468472,30.66915753630355]}",106.49864561468472,30.66915753630355
2_2922,0,1,13,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.4571434485584,30.671672819099086]}",106.4571434485584,30.671672819099086
2_2873,0,1,17,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.66528309988888,30.35286072476507]}",106.66528309988888,30.35286072476507
2_1257,0,1,13,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.52505608403783,30.67733220538904]}",106.52505608403784,30.67733220538904
2_844,0,1,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.4068377926477,30.518869389270357]}",106.4068377926477,30.51886938927036
1_509,0,0,13,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.52945782893002,30.6634981500136]}",106.52945782893002,30.6634981500136
1_480,0,0,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.40495133055104,30.491830099218358]}",106.40495133055104,30.49183009921836
2_2448,0,1,13,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.50430500097467,30.691795081463365]}",106.50430500097468,30.691795081463365
2_37,0,1,17,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.70238352112302,30.314502662133165]}",106.70238352112302,30.314502662133165
2_505,0,1,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.42821769640975,30.520755851367007]}",106.42821769640976,30.520755851367007
2_261,0,1,13,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.4684622211383,30.64840645324039]}",106.4684622211383,30.64840645324039
2_1584,0,1,17,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.68100361736097,30.276773420200144]}",106.68100361736096,30.276773420200144
2_1192,0,1,13,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.51247967006016,30.657838763723646]}",106.51247967006016,30.65783876372365
2_2712,0,1,17,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.70238352112302,30.321419689820885]}",106.70238352112302,30.321419689820885
1_950,0,0,17,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.63132678214917,30.302555068854375]}",106.63132678214916,30.30255506885437
2_3200,0,1,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.383571426789,30.469192554058548]}",106.383571426789,30.469192554058548
1_1564,0,0,13,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.4879556628037,30.688650977968944]}",106.4879556628037,30.688650977968944
2_1482,0,1,13,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.46280283484835,30.690537440065597]}",106.46280283484836,30.6905374400656
1_1596,0,0,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.41627010313096,30.51635410647482]}",106.41627010313096,30.51635410647482
1_1396,0,0,17,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.65836607220116,30.297524503263304]}",106.65836607220116,30.297524503263304
2_1824,0,1,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.37728321980016,30.491830099218358]}",106.37728321980016,30.49183009921836
1_254,0,0,17,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.64704729962126,30.27740224089903]}",106.64704729962126,30.27740224089903
1_1349,0,0,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.44268057248406,30.49748948550831]}",106.44268057248406,30.49748948550831
1_575,0,0,13,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.49487269049142,30.654065839530343]}",106.49487269049142,30.654065839530343
2_182,0,1,13,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.50367618027579,30.67607456399127]}",106.5036761802758,30.67607456399127
2_1705,0,1,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.37099501281133,30.51635410647482]}",106.37099501281132,30.51635410647482
1_788,0,0,17,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.71244465230517,30.310729737939862]}",106.71244465230517,30.310729737939862
1_1054,0,0,17,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.68917828644646,30.295638041166654]}",106.68917828644646,30.29563804116665
2_1849,0,1,13,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.50493382167355,30.71003088173099]}",106.50493382167356,30.71003088173099
2_1978,0,1,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.4263312343131,30.467306091961895]}",106.4263312343131,30.46730609196189
1_207,0,0,17,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.69232238994088,30.292493937672237]}",106.69232238994088,30.29249393767224
1_1132,0,0,17,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.68792064504869,30.32770789680972]}",106.68792064504868,30.32770789680972
1_130,0,0,13,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.48166745581486,30.685506874474527]}",106.48166745581486,30.685506874474527
2_891,0,1,17,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.64956258241679,30.342799593582928]}",106.6495625824168,30.342799593582928
2_176,0,1,17,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.69798177623083,30.30507035164991]}",106.69798177623083,30.30507035164991
2_690,0,1,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.39992076495999,30.493716561315008]}",106.39992076496,30.493716561315008
2_2754,0,1,17,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.691693569242,30.31890440702535]}",106.691693569242,30.31890440702535
1_1807,0,0,13,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.45525698646175,30.721349654310895]}",106.45525698646176,30.72134965431089
2_1613,0,1,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.38923081307895,30.472965478251847]}",106.38923081307895,30.472965478251847
2_2990,0,1,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.44268057248406,30.530188161850262]}",106.44268057248406,30.530188161850266
2_1530,0,1,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.40432250985216,30.520127030668124]}",106.40432250985216,30.520127030668124
2_931,0,1,17,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.71684639719734,30.315760303530933]}",106.71684639719734,30.315760303530933
2_1498,0,1,13,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.51625259425346,30.713803805924293]}",106.51625259425346,30.713803805924293
1_1506,0,0,17,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.637614989138,30.29123629627447]}",106.637614989138,30.29123629627447
1_1446,0,0,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.38985963377785,30.5056641545938]}",106.38985963377785,30.5056641545938
2_2481,0,1,13,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.53448839452109,30.715690268020943]}",106.53448839452108,30.715690268020943
1_1020,0,0,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.36596444722026,30.491830099218358]}",106.36596444722026,30.49183009921836
1_705,0,0,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.38608670958455,30.527672879054727]}",106.38608670958456,30.527672879054727
2_503,0,1,13,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.47915217301932,30.677961026087925]}",106.47915217301932,30.677961026087925
1_1866,0,0,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.40746661334659,30.520755851367007]}",106.4074666133466,30.520755851367007
2_1098,0,1,13,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.46971986253607,30.709402061032105]}",106.46971986253608,30.709402061032105
1_1341,0,0,13,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.53448839452109,30.645891170444855]}",106.53448839452108,30.64589117044485
1_589,0,0,13,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.464689296945,30.666642253508016]}",106.464689296945,30.666642253508016
1_1453,0,0,17,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.67408658967325,30.33085200030414]}",106.67408658967324,30.33085200030414
2_502,0,1,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.41186835823876,30.49874712690608]}",106.41186835823876,30.49874712690608
2_48,0,1,17,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.67974597596321,30.286834551382285]}",106.6797459759632,30.286834551382285
2_884,0,1,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.44016528968854,30.496231844110543]}",106.44016528968854,30.496231844110543
2_508,0,1,13,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.51751023565123,30.64651999114374]}",106.51751023565124,30.64651999114374
2_1670,0,1,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.3873443509823,30.486170712928406]}",106.3873443509823,30.48617071292841
2_1842,0,1,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.41501246173318,30.53333226534468]}",106.41501246173318,30.53333226534468
1_996,0,0,17,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.71244465230517,30.305699172348792]}",106.71244465230517,30.305699172348792
1_622,0,0,17,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.63069796145028,30.300668606757725]}",106.63069796145028,30.300668606757725
1_1419,0,0,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.4225583101198,30.533961086043565]}",106.4225583101198,30.533961086043565
1_1103,0,0,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.38923081307895,30.50377769249715]}",106.38923081307895,30.50377769249715
2_1983,0,1,17,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.6992394176286,30.343428414281814]}",106.6992394176286,30.343428414281814
2_2056,0,1,17,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.68917828644646,30.357891290356136]}",106.68917828644646,30.357891290356136
2_826,0,1,13,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.50116089748025,30.664755791411366]}",106.50116089748025,30.66475579141137
1_46,0,0,17,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.63950145123465,30.301926248155493]}",106.63950145123464,30.301926248155493
1_1558,0,0,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.41564128243208,30.488057175025055]}",106.41564128243208,30.48805717502505
2_2884,0,1,17,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.65585078940563,30.356004828259486]}",106.65585078940563,30.356004828259486
2_92,0,1,13,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.53134429102667,30.684878053775645]}",106.53134429102668,30.684878053775645
2_1009,0,1,13,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.51373731145793,30.706257957537687]}",106.51373731145792,30.706257957537687
2_787,0,1,17,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.71370229370292,30.294380399768887]}",106.71370229370292,30.294380399768887
2_1451,0,1,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.41941420662538,30.48365543013287]}",106.41941420662538,30.48365543013287
2_2470,0,1,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.3879731716812,30.481140147337335]}",106.3879731716812,30.48114014733733
1_34,0,0,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.4489687794729,30.48176896803622]}",106.4489687794729,30.48176896803622
2_1328,0,1,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.42696005501197,30.50377769249715]}",106.42696005501196,30.50377769249715
2_2529,0,1,17,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.71181583160627,30.287463372081167]}",106.71181583160627,30.287463372081167
2_217,0,1,17,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.65522196870675,30.34468605567958]}",106.65522196870675,30.34468605567958
1_368,0,0,13,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.52191198054341,30.669786357002437]}",106.5219119805434,30.66978635700244
1_1687,0,0,13,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.52694254613448,30.705629136838805]}",106.52694254613448,30.705629136838805
1_1733,0,0,17,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.67157130687772,30.30695681374656]}",106.67157130687772,30.30695681374656
2_580,0,1,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.39237491657337,30.45598731938199]}",106.39237491657336,30.45598731938199
2_3256,0,1,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.38105614399348,30.465419629865245]}",106.38105614399348,30.465419629865245
2_2784,0,1,17,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.65019140311568,30.328965538207488]}",106.65019140311568,30.328965538207488
2_3008,0,1,13,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.47349278672937,30.720720833612013]}",106.47349278672937,30.720720833612013
2_98,0,1,17,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.71621757649847,30.30695681374656]}",106.71621757649848,30.30695681374656
2_149,0,1,17,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.66465427919,30.294380399768887]}",106.66465427919,30.294380399768887
2_2459,0,1,13,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.51436613215681,30.649035273939276]}",106.5143661321568,30.64903527393928
1_1503,0,0,17,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.71055819020852,30.31387384143428]}",106.71055819020852,30.31387384143428
1_292,0,0,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.38105614399348,30.527672879054727]}",106.38105614399348,30.527672879054727
2_764,0,1,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.4338770826997,30.49560302341166]}",106.4338770826997,30.49560302341166
1_655,0,0,17,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.70615644531632,30.308214455144327]}",106.70615644531632,30.308214455144327
2_2030,0,1,17,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.6992394176286,30.33085200030414]}",106.6992394176286,30.33085200030414
1_1278,0,0,17,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.71558875579959,30.315760303530933]}",106.7155887557996,30.315760303530933
2_798,0,1,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.38420024748788,30.479882505939567]}",106.38420024748788,30.479882505939567
2_711,0,1,13,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.53511721521997,30.65469466022923]}",106.53511721521996,30.65469466022923
2_1072,0,1,17,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.65962371359893,30.318275586326468]}",106.65962371359892,30.318275586326468
2_201,0,1,13,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.48481155930928,30.677961026087925]}",106.48481155930928,30.677961026087925
1_232,0,0,17,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.70867172811187,30.286834551382285]}",106.70867172811188,30.286834551382285
2_139,0,1,13,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.50430500097467,30.660982867218063]}",106.50430500097468,30.660982867218063
1_1308,0,0,17,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.65647961010451,30.320790869122]}",106.65647961010453,30.320790869122
1_1535,0,0,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.3760255784024,30.518869389270357]}",106.3760255784024,30.51886938927036
1_1318,0,0,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.41501246173318,30.488057175025055]}",106.41501246173318,30.48805717502505
2_658,0,1,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.4181565652276,30.49560302341166]}",106.4181565652276,30.49560302341166
2_3095,0,1,13,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.52945782893002,30.633943577166068]}",106.52945782893002,30.633943577166068
1_1502,0,0,13,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.47663689022379,30.67418810189462]}",106.4766368902238,30.67418810189462
1_1208,0,0,17,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.7111870109074,30.29626686186554]}",106.7111870109074,30.29626686186554
2_1190,0,1,17,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.71621757649847,30.331480821003023]}",106.71621757649848,30.331480821003023
2_2807,0,1,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.44268057248406,30.503148871798263]}",106.44268057248406,30.503148871798263
1_112,0,0,17,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.6413879133313,30.305699172348792]}",106.6413879133313,30.305699172348792
2_2210,0,1,17,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.68100361736097,30.28494808928563]}",106.68100361736096,30.28494808928563
1_1131,0,0,17,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.69232238994088,30.289978654876702]}",106.69232238994088,30.289978654876705
2_1679,0,1,17,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.65647961010451,30.311358558638748]}",106.65647961010453,30.311358558638748
2_156,0,1,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.36407798512361,30.511952361582637]}",106.3640779851236,30.51195236158264
2_569,0,1,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.36596444722026,30.48554189222952]}",106.36596444722026,30.48554189222952
2_2346,0,1,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.3917460958745,30.486170712928406]}",106.3917460958745,30.48617071292841
2_2020,0,1,13,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.45902991065505,30.679218667485692]}",106.45902991065503,30.67921866748569
2_570,0,1,17,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.6803747966621,30.27614459950126]}",106.6803747966621,30.27614459950126
1_984,0,0,13,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.52505608403783,30.71003088173099]}",106.52505608403784,30.71003088173099
1_1353,0,0,13,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.47726571092267,30.714432626623175]}",106.47726571092268,30.71443262662317
2_1813,0,1,13,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.48103863511598,30.71631908871983]}",106.48103863511598,30.71631908871983
1_356,0,0,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.43136179990417,30.453472036586454]}",106.43136179990417,30.45347203658645
2_1206,0,1,13,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.48292509721263,30.678589846786807]}",106.48292509721264,30.678589846786807
2_2986,0,1,17,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.65773725150228,30.357891290356136]}",106.65773725150228,30.357891290356136
2_881,0,1,17,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.67031366547995,30.32582143471307]}",106.67031366547997,30.32582143471307
2_1275,0,1,13,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.48669802140593,30.685506874474527]}",106.48669802140591,30.685506874474527
2_2512,0,1,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.45022642087068,30.50377769249715]}",106.45022642087068,30.50377769249715
1_837,0,0,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.41312599963653,30.50440651319603]}",106.41312599963652,30.50440651319603
1_266,0,0,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.3873443509823,30.506921795991566]}",106.3873443509823,30.50692179599157
1_1161,0,0,13,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.4992744353836,30.645262349745973]}",106.4992744353836,30.645262349745973
1_2006,0,0,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.38168496469235,30.486170712928406]}",106.38168496469235,30.48617071292841
1_219,0,0,17,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.68414772085539,30.322677331218653]}",106.6841477208554,30.322677331218653
2_684,0,1,17,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.71433111440182,30.293751579070005]}",106.71433111440182,30.293751579070005
2_290,0,1,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.42381595151755,30.51446764437817]}",106.42381595151755,30.51446764437817
2_1830,0,1,17,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.6608813549967,30.30695681374656]}",106.6608813549967,30.30695681374656
2_2288,0,1,13,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.47349278672937,30.714432626623175]}",106.47349278672937,30.71443262662317
2_285,0,1,17,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.63195560284805,30.273629316705726]}",106.63195560284804,30.27362931670573
1_1105,0,0,17,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.65396432730898,30.282432806490096]}",106.65396432730898,30.282432806490096
2_2298,0,1,17,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.71055819020852,30.293751579070005]}",106.71055819020852,30.293751579070005
2_2819,0,1,17,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.70238352112302,30.289978654876702]}",106.70238352112302,30.289978654876705
1_826,0,0,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.40495133055104,30.507550616690448]}",106.40495133055104,30.507550616690448
2_2618,0,1,13,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.48921330420146,30.6672710742069]}",106.48921330420146,30.6672710742069
2_2181,0,1,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.40495133055104,30.468563733359662]}",106.40495133055104,30.468563733359662
2_3151,0,1,13,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.52442726333895,30.67607456399127]}",106.52442726333896,30.67607456399127
2_1340,0,1,17,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.6684272033833,30.304441530951028]}",106.6684272033833,30.304441530951028
2_2464,0,1,13,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.53637485661774,30.690537440065597]}",106.53637485661774,30.6905374400656
1_1441,0,0,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.40620897194881,30.529559341151376]}",106.4062089719488,30.529559341151376
2_994,0,1,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.37351029560686,30.46793491266078]}",106.37351029560686,30.46793491266078
2_2958,0,1,17,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.70175470042413,30.338397848690743]}",106.70175470042412,30.338397848690743
2_676,0,1,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.43890764829077,30.48176896803622]}",106.43890764829077,30.48176896803622
2_400,0,1,13,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.50116089748025,30.633314756467183]}",106.50116089748025,30.633314756467183
2_1876,0,1,13,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.5256849047367,30.71631908871983]}",106.5256849047367,30.71631908871983
2_989,0,1,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.4181565652276,30.5094370787871]}",106.4181565652276,30.5094370787871
1_889,0,0,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.42130066872203,30.46101788497306]}",106.42130066872204,30.46101788497306
2_1473,0,1,17,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.70930054881075,30.340284310787396]}",106.70930054881076,30.3402843107874
2_516,0,1,17,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.67094248617884,30.32393497261642]}",106.67094248617884,30.32393497261642
1_302,0,0,17,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.66716956198553,30.333367283099676]}",106.66716956198552,30.33336728309968
1_1963,0,0,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.40054958565887,30.510065899485983]}",106.40054958565888,30.510065899485983
2_1053,0,1,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.4263312343131,30.46479080916636]}",106.4263312343131,30.46479080916636
1_665,0,0,13,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.45840108995615,30.67041517770132]}",106.45840108995615,30.67041517770132
2_2696,0,1,13,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.46343165554723,30.657838763723646]}",106.46343165554724,30.65783876372365
1_1127,0,0,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.37854086119793,30.522013492764774]}",106.37854086119792,30.52201349276477
2_3000,0,1,13,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.50933556656574,30.70311385404327]}",106.50933556656574,30.70311385404327
1_1526,0,0,17,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.63195560284805,30.29626686186554]}",106.63195560284804,30.29626686186554
1_1184,0,0,13,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.49047094559923,30.679847488184574]}",106.49047094559924,30.67984748818457
2_2588,0,1,13,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.52191198054341,30.635201218563832]}",106.5219119805434,30.635201218563832
2_124,0,1,17,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.70238352112302,30.316389124229815]}",106.70238352112302,30.31638912422981
2_507,0,1,13,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.53951896011215,30.671043998400204]}",106.53951896011216,30.671043998400204
2_296,0,1,17,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.66213899639448,30.28431926858675]}",106.66213899639448,30.28431926858675
1_1543,0,0,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.38985963377785,30.522642313463656]}",106.38985963377785,30.522642313463656
