system:index,area,class,grid,.geo,lon,lat
1_1243,0,0,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.41123953753988,30.487428354326173]}",106.41123953753988,30.487428354326173
2_1298,0,1,13,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.5030473595769,30.64086060485379]}",106.5030473595769,30.64086060485379
1_1002,0,0,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.41689892382983,30.493716561315008]}",106.41689892382983,30.493716561315008
1_1342,0,0,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.41627010313096,30.500633589002728]}",106.41627010313096,30.500633589002728
1_1185,0,0,13,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.46280283484835,30.6326859357683]}",106.46280283484836,30.6326859357683
2_3302,1,4,29,"{""geodesic"":false,""type"":""Point"",""coordinates"":[107.00861920147936,30.20697432262406]}",107.00861920147936,30.20697432262406
1_1807,0,0,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.42004302732425,30.472336657552965]}",106.42004302732424,30.472336657552965
2_1798,1,2,29,"{""geodesic"":false,""type"":""Point"",""coordinates"":[107.03314320873584,30.211376067516245]}",107.03314320873584,30.211376067516245
2_267,1,1,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.96020000766532,30.1283717352636]}",106.96020000766532,30.1283717352636
2_1131,1,1,29,"{""geodesic"":false,""type"":""Point"",""coordinates"":[107.02119561545705,30.261052902728053]}",107.02119561545705,30.261052902728053
2_1107,0,1,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.44456703458071,30.491201278519476]}",106.44456703458071,30.49120127851948
1_1590,1,0,29,"{""geodesic"":false,""type"":""Point"",""coordinates"":[107.05012136760568,30.254764695739215]}",107.05012136760568,30.25476469573921
1_1769,0,0,13,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.48984212490035,30.642118246251552]}",106.48984212490036,30.642118246251552
2_2964,0,4,17,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.63509970634247,30.32582143471307]}",106.63509970634249,30.32582143471307
2_494,1,1,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.91429609664682,30.10636301080267]}",106.91429609664682,30.10636301080267
1_1723,0,0,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.39300373727227,30.508808258088216]}",106.39300373727228,30.508808258088216
2_2020,0,2,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.36156270232807,30.513838823679286]}",106.36156270232809,30.513838823679286
1_1264,0,0,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.3873443509823,30.534589906742447]}",106.3873443509823,30.534589906742447
2_2569,1,3,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.96334411115974,30.122712348973646]}",106.96334411115974,30.122712348973646
1_123,0,0,17,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.64578965822349,30.305699172348792]}",106.64578965822348,30.305699172348792
2_482,0,1,17,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.68917828644646,30.293751579070005]}",106.68917828644646,30.293751579070005
2_616,0,1,13,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.53197311172555,30.710659702429872]}",106.53197311172556,30.710659702429872
2_869,1,1,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.93567600040886,30.103218907308253]}",106.93567600040886,30.103218907308253
2_298,1,1,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.97906462863183,30.149751639025645]}",106.97906462863185,30.149751639025645
2_2740,0,3,13,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.47978099371821,30.651550556734808]}",106.4797809937182,30.651550556734808
2_373,1,1,29,"{""geodesic"":false,""type"":""Point"",""coordinates"":[107.04886372620793,30.245961205954845]}",107.04886372620793,30.245961205954845
1_1423,1,0,29,"{""geodesic"":false,""type"":""Point"",""coordinates"":[107.03754495362801,30.264825826921356]}",107.037544953628,30.26482582692136
2_2910,0,3,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.43324826200082,30.51824056857147]}",106.43324826200082,30.51824056857147
1_955,0,0,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.41689892382983,30.501891230400496]}",106.41689892382983,30.501891230400496
1_1111,0,0,13,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.50744910446909,30.635201218563832]}",106.50744910446907,30.635201218563832
2_3162,1,4,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.9419642073977,30.16798743929327]}",106.9419642073977,30.16798743929327
1_1499,0,0,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.41941420662538,30.49245891991724]}",106.41941420662538,30.49245891991724
1_1591,0,0,13,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.46720457974054,30.63960296345602]}",106.46720457974054,30.63960296345602
2_2968,0,4,17,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.71936167999289,30.321419689820885]}",106.71936167999289,30.321419689820885
2_2149,1,2,29,"{""geodesic"":false,""type"":""Point"",""coordinates"":[107.0111344842749,30.266712289018006]}",107.0111344842749,30.26671228901801
2_1096,0,1,13,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.50744910446909,30.697454467753317]}",106.50744910446907,30.69745446775332
2_2314,0,2,17,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.68854946574758,30.274258137404612]}",106.68854946574758,30.27425813740461
2_365,0,1,13,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.46720457974054,30.686135695173412]}",106.46720457974054,30.68613569517341
1_1567,0,0,13,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.46280283484835,30.66538461211025]}",106.46280283484836,30.66538461211025
2_1108,1,1,29,"{""geodesic"":false,""type"":""Point"",""coordinates"":[107.04320433991796,30.261681723426936]}",107.04320433991796,30.261681723426936
1_1543,0,0,17,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.71307347300404,30.27614459950126]}",106.71307347300404,30.27614459950126
2_1031,1,1,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.96648821465416,30.129000555962484]}",106.96648821465416,30.129000555962484
2_1293,0,1,17,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.67094248617884,30.283690447887864]}",106.67094248617884,30.283690447887864
2_486,0,1,13,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.4571434485584,30.67544574329239]}",106.4571434485584,30.67544574329239
1_307,0,0,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.38294260609013,30.534589906742447]}",106.38294260609013,30.534589906742447
2_2657,0,3,13,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.46280283484835,30.677961026087925]}",106.46280283484836,30.677961026087925
2_1195,1,1,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.94510831089212,30.115795321285926]}",106.94510831089212,30.11579532128593
1_1897,0,0,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.43136179990417,30.49057245782059]}",106.43136179990417,30.49057245782059
1_1126,0,0,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.36533562652137,30.51824056857147]}",106.36533562652136,30.51824056857147
2_7,0,1,17,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.65207786521233,30.354118366162837]}",106.65207786521232,30.35411836616284
2_658,1,1,29,"{""geodesic"":false,""type"":""Point"",""coordinates"":[107.02371089825257,30.232755971278287]}",107.02371089825256,30.232755971278287
1_1424,0,0,17,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.6954664934353,30.315131482832047]}",106.6954664934353,30.315131482832047
2_2534,1,3,29,"{""geodesic"":false,""type"":""Point"",""coordinates"":[107.07653183695881,30.210118426118477]}",107.0765318369588,30.21011842611848
2_1253,0,1,13,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.51499495285569,30.68236277098011]}",106.51499495285567,30.68236277098011
2_461,1,1,29,"{""geodesic"":false,""type"":""Point"",""coordinates"":[107.06269778158337,30.201314936334104]}",107.06269778158337,30.201314936334104
1_1286,1,0,29,"{""geodesic"":false,""type"":""Point"",""coordinates"":[107.04068905712244,30.240930640363775]}",107.04068905712244,30.24093064036377
2_3300,0,4,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.36533562652137,30.533961086043565]}",106.36533562652136,30.533961086043565
1_617,0,0,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.37539675770351,30.508179437389334]}",106.37539675770353,30.50817943738933
2_2859,0,3,17,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.70804290741297,30.28934983417782]}",106.70804290741296,30.28934983417782
2_211,1,1,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.93127425551668,30.15415338391783]}",106.93127425551668,30.15415338391783
1_1436,1,0,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.96648821465416,30.172389184185455]}",106.96648821465416,30.17238918418545
1_1462,1,0,29,"{""geodesic"":false,""type"":""Point"",""coordinates"":[107.00044453239389,30.186223239560896]}",107.00044453239389,30.186223239560896
2_1086,0,1,17,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.65019140311568,30.290607475575584]}",106.65019140311568,30.290607475575584
2_2025,0,2,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.36596444722026,30.506292975292684]}",106.36596444722026,30.506292975292684
2_751,0,1,17,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.70804290741297,30.29815332396219]}",106.70804290741296,30.29815332396219
1_323,1,0,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.95579826277314,30.108249472899324]}",106.95579826277314,30.108249472899324
1_238,1,0,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.95265415927872,30.117681783382576]}",106.95265415927872,30.117681783382576
2_1332,1,1,29,"{""geodesic"":false,""type"":""Point"",""coordinates"":[107.03125674663917,30.24847648875038]}",107.03125674663916,30.24847648875038
2_1124,0,1,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.38168496469235,30.489314816422823]}",106.38168496469235,30.489314816422823
2_2455,0,2,17,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.66402545849112,30.312616200036512]}",106.66402545849112,30.312616200036512
2_1483,1,1,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.92435722782896,30.13151583875802]}",106.92435722782896,30.13151583875802
2_1681,0,2,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.37854086119793,30.533961086043565]}",106.37854086119792,30.533961086043565
1_1660,0,0,13,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.51499495285569,30.714432626623175]}",106.51499495285567,30.71443262662317
2_3061,1,4,29,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.99730042889946,30.232127150579405]}",106.99730042889946,30.232127150579405
2_908,0,1,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.40369368915329,30.520755851367007]}",106.40369368915329,30.520755851367007
2_528,0,1,13,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.51310849075904,30.71003088173099]}",106.51310849075904,30.71003088173099
1_1603,0,0,17,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.63572852704135,30.289978654876702]}",106.63572852704137,30.289978654876705
2_1881,0,2,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.37791204049906,30.494345382013893]}",106.37791204049906,30.494345382013893
1_669,1,0,29,"{""geodesic"":false,""type"":""Point"",""coordinates"":[107.07401655416326,30.1899961637542]}",107.07401655416326,30.1899961637542
2_2761,0,3,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.40998189614211,30.51069472018487]}",106.40998189614211,30.51069472018487
1_903,0,0,17,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.71244465230517,30.313245020735398]}",106.71244465230517,30.3132450207354
1_922,0,0,17,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.6382438098369,30.306327993047677]}",106.6382438098369,30.30632799304768
2_440,1,1,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.96334411115974,30.166729797895503]}",106.96334411115974,30.166729797895503
1_793,1,0,29,"{""geodesic"":false,""type"":""Point"",""coordinates"":[107.01553622916708,30.203201398430757]}",107.01553622916708,30.20320139843076
2_2826,0,3,17,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.6571084308034,30.32770789680972]}",106.6571084308034,30.32770789680972
1_1272,0,0,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.41123953753988,30.528301699753612]}",106.41123953753988,30.52830169975361
2_3026,1,4,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.9149249173457,30.117052962683694]}",106.9149249173457,30.11705296268369
1_744,1,0,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.96271529046086,30.096930700319415]}",106.96271529046086,30.09693070031941
1_1185,1,0,29,"{""geodesic"":false,""type"":""Point"",""coordinates"":[107.01993797405927,30.194397908646383]}",107.01993797405927,30.194397908646383
1_282,0,0,13,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.49675915258807,30.67418810189462]}",106.49675915258808,30.67418810189462
1_1511,0,0,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.4143836410343,30.501891230400496]}",106.4143836410343,30.501891230400496
2_2062,0,2,13,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.48481155930928,30.706886778236573]}",106.48481155930928,30.706886778236573
2_2693,0,3,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.39048845447672,30.480511326638453]}",106.39048845447672,30.480511326638453
2_1129,0,1,17,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.691693569242,30.33462492449744]}",106.691693569242,30.33462492449744
1_238,0,0,13,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.52945782893002,30.67544574329239]}",106.52945782893002,30.67544574329239
2_1511,1,2,29,"{""geodesic"":false,""type"":""Point"",""coordinates"":[107.02182443615592,30.222066019397268]}",107.02182443615592,30.222066019397268
1_1634,1,0,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.98661047701844,30.13151583875802]}",106.98661047701844,30.13151583875802
2_688,0,1,17,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.63447088564358,30.283690447887864]}",106.63447088564358,30.283690447887864
2_1411,0,1,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.4225583101198,30.484284250831756]}",106.4225583101198,30.48428425083176
1_345,1,0,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.93064543481779,30.11831060408146]}",106.9306454348178,30.11831060408146
2_2933,0,3,13,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.4571434485584,30.66035404651918]}",106.4571434485584,30.66035404651918
1_1737,0,0,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.40180722705664,30.507550616690448]}",106.40180722705664,30.507550616690448
1_1823,0,0,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.41186835823876,30.528930520452494]}",106.41186835823876,30.52893052045249
2_56,0,1,17,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.64578965822349,30.342799593582928]}",106.64578965822348,30.342799593582928
2_2527,1,3,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.96397293185862,30.14031932854239]}",106.96397293185862,30.14031932854239
2_3001,1,4,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.94825241438653,30.136546404349087]}",106.94825241438652,30.136546404349087
1_808,0,0,13,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.52757136683337,30.654065839530343]}",106.52757136683336,30.654065839530343
2_1306,0,1,13,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.47915217301932,30.649035273939276]}",106.47915217301932,30.64903527393928
1_981,1,0,29,"{""geodesic"":false,""type"":""Point"",""coordinates"":[107.04823490550903,30.25665115783587]}",107.04823490550903,30.25665115783587
2_2935,1,3,29,"{""geodesic"":false,""type"":""Point"",""coordinates"":[107.06395542298112,30.194397908646383]}",107.06395542298112,30.194397908646383
2_2971,0,4,17,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.66528309988888,30.35852011105502]}",106.66528309988888,30.35852011105502
2_1484,0,1,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.383571426789,30.474223119649615]}",106.383571426789,30.47422311964961
2_591,0,1,17,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.68540536225316,30.361035393850557]}",106.68540536225316,30.36103539385056
2_121,0,1,17,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.65899489290005,30.308843275843213]}",106.65899489290004,30.308843275843213
2_1161,1,1,29,"{""geodesic"":false,""type"":""Point"",""coordinates"":[107.04760608481016,30.271742854609077]}",107.04760608481016,30.27174285460908
1_1041,0,0,17,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.64390319612684,30.305699172348792]}",106.64390319612684,30.305699172348792
2_1420,0,1,13,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.52065433914565,30.681733950281224]}",106.52065433914564,30.681733950281224
2_2044,1,2,29,"{""geodesic"":false,""type"":""Point"",""coordinates"":[107.07464537486216,30.215148991709544]}",107.07464537486216,30.215148991709544
2_1795,1,2,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.91240963455017,30.11453767988816]}",106.91240963455016,30.11453767988816
1_133,1,0,29,"{""geodesic"":false,""type"":""Point"",""coordinates"":[107.03628731223024,30.235900074772708]}",107.03628731223024,30.235900074772708
1_1744,1,0,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.95202533857984,30.106991831501556]}",106.95202533857984,30.10699183150156
1_1763,0,0,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.4301041585064,30.51132354088375]}",106.4301041585064,30.51132354088375
2_2690,1,3,29,"{""geodesic"":false,""type"":""Point"",""coordinates"":[107.01302094637155,30.208231964021824]}",107.01302094637155,30.208231964021824
1_945,0,0,13,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.47097750393384,30.66915753630355]}",106.47097750393384,30.66915753630355
2_1200,0,1,17,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.67534423107102,30.326450255411956]}",106.67534423107102,30.32645025541196
1_893,0,0,17,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.66591192058777,30.327079076110838]}",106.66591192058776,30.32707907611084
1_1668,1,0,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.98220873212625,30.16610097719662]}",106.98220873212624,30.16610097719662
2_442,1,1,29,"{""geodesic"":false,""type"":""Point"",""coordinates"":[107.00421745658718,30.232755971278287]}",107.00421745658718,30.232755971278287
2_2604,0,3,17,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.6571084308034,30.344057234980696]}",106.6571084308034,30.344057234980696
2_194,1,1,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.95013887648318,30.136546404349087]}",106.95013887648318,30.136546404349087
1_1730,1,0,29,"{""geodesic"":false,""type"":""Point"",""coordinates"":[107.04886372620793,30.20760314332294]}",107.04886372620793,30.20760314332294
2_1420,1,1,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.95265415927872,30.110135934995974]}",106.95265415927872,30.110135934995974
1_419,1,0,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.97843580793295,30.178677391174293]}",106.97843580793295,30.178677391174293
2_859,0,1,13,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.47097750393384,30.638974142757135]}",106.47097750393384,30.63897414275713
2_3121,1,4,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.9532829799776,30.108249472899324]}",106.9532829799776,30.108249472899324
2_559,0,1,13,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.53951896011215,30.65720994302476]}",106.53951896011216,30.65720994302476
2_2661,1,3,29,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.99164104260952,30.21074724681736]}",106.99164104260952,30.21074724681736
2_223,0,1,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.36659326791914,30.530188161850262]}",106.36659326791914,30.530188161850266
1_1398,0,0,17,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.65962371359893,30.323306151917535]}",106.65962371359892,30.32330615191753
1_1764,1,0,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.90926553105575,30.153524563218948]}",106.90926553105577,30.153524563218948
1_1269,1,0,29,"{""geodesic"":false,""type"":""Point"",""coordinates"":[107.01427858776933,30.185594418862014]}",107.01427858776933,30.185594418862014
2_2314,1,2,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.92938779342002,30.157926308111133]}",106.92938779342002,30.157926308111133
1_20,1,0,29,"{""geodesic"":false,""type"":""Point"",""coordinates"":[107.01176330497378,30.186223239560896]}",107.01176330497378,30.186223239560896
2_3090,0,4,13,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.4609163727517,30.65029291533704]}",106.4609163727517,30.65029291533704
2_3105,0,4,13,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.46406047624612,30.68424923307676]}",106.46406047624612,30.68424923307676
1_725,1,0,29,"{""geodesic"":false,""type"":""Point"",""coordinates"":[107.0193091533604,30.1899961637542]}",107.0193091533604,30.1899961637542
2_2981,0,3,13,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.46531811764387,30.66035404651918]}",106.46531811764387,30.66035404651918
2_2889,0,3,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.44016528968854,30.5402492930324]}",106.44016528968854,30.5402492930324
2_779,1,1,29,"{""geodesic"":false,""type"":""Point"",""coordinates"":[107.00358863588829,30.185594418862014]}",107.00358863588828,30.185594418862014
2_305,1,1,29,"{""geodesic"":false,""type"":""Point"",""coordinates"":[107.02182443615592,30.191253805151966]}",107.02182443615592,30.19125380515197
2_1298,0,1,17,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.66779838268442,30.313245020735398]}",106.66779838268442,30.3132450207354
2_915,1,1,29,"{""geodesic"":false,""type"":""Point"",""coordinates"":[107.02999910524142,30.25036295084703]}",107.02999910524142,30.25036295084703
2_1122,0,1,13,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.45085524156956,30.638974142757135]}",106.45085524156956,30.63897414275713
2_2833,1,3,29,"{""geodesic"":false,""type"":""Point"",""coordinates"":[107.03188556733807,30.244703564557078]}",107.03188556733808,30.24470356455708
2_1944,0,2,13,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.50116089748025,30.657838763723646]}",106.50116089748025,30.65783876372365
1_1509,0,0,13,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.53197311172555,30.66161168791695]}",106.53197311172556,30.66161168791695
2_3133,0,4,13,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.47349278672937,30.72197847500978]}",106.47349278672937,30.72197847500978
2_1349,0,1,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.44519585527961,30.457244960779757]}",106.4451958552796,30.45724496077976
1_555,0,0,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.39866312356222,30.459760243575293]}",106.39866312356222,30.459760243575293
2_2681,0,3,17,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.65396432730898,30.295009220467772]}",106.65396432730898,30.29500922046777
2_3136,0,4,13,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.45525698646175,30.662869329314717]}",106.45525698646176,30.66286932931472
1_958,1,0,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.94070656599993,30.149751639025645]}",106.94070656599992,30.149751639025645
2_859,0,1,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.38671553028342,30.51446764437817]}",106.38671553028342,30.51446764437817
1_1683,0,0,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.40117840635774,30.51258118228152]}",106.40117840635774,30.51258118228152
2_1229,0,1,17,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.71936167999289,30.283690447887864]}",106.71936167999289,30.283690447887864
1_1806,0,0,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.38545788888565,30.51258118228152]}",106.38545788888564,30.51258118228152
1_2010,0,0,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.39866312356222,30.45787378147864]}",106.39866312356222,30.45787378147864
1_1449,0,0,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.41375482033543,30.515096465077054]}",106.41375482033544,30.51509646507705
1_1187,0,0,17,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.6571084308034,30.328965538207488]}",106.6571084308034,30.328965538207488
2_2537,0,3,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.44833995877403,30.51949820996924]}",106.44833995877404,30.51949820996924
2_2893,0,4,17,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.64641847892237,30.333996103798558]}",106.64641847892236,30.33399610379856
1_1663,0,0,17,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.69232238994088,30.330223179605255]}",106.69232238994088,30.33022317960525
1_1712,1,0,29,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.99855807029724,30.251620592244798]}",106.99855807029724,30.2516205922448
2_1874,1,2,29,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.99667160820057,30.233384791977173]}",106.99667160820056,30.233384791977173
2_3098,0,4,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.37854086119793,30.486799533627288]}",106.37854086119792,30.486799533627288
2_2967,1,3,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.9532829799776,30.123969990371414]}",106.9532829799776,30.12396999037141
1_613,1,0,29,"{""geodesic"":false,""type"":""Point"",""coordinates"":[107.01616504986598,30.21577781240843]}",107.01616504986598,30.21577781240843
1_1115,0,0,17,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.69672413483308,30.288721013478934]}",106.69672413483308,30.28872101347893
1_729,0,0,17,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.63132678214917,30.286834551382285]}",106.63132678214916,30.286834551382285
1_411,1,0,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.94259302809658,30.15226692182118]}",106.94259302809658,30.15226692182118
1_1266,0,0,13,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.45965873135393,30.678589846786807]}",106.45965873135393,30.678589846786807
2_3024,0,4,13,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.46720457974054,30.66224050861583]}",106.46720457974054,30.66224050861583
1_1369,0,0,13,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.45399934506398,30.692423902162247]}",106.45399934506398,30.692423902162247
1_533,0,0,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.40054958565887,30.454729677984222]}",106.40054958565888,30.454729677984226
1_1413,0,0,13,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.49738797328695,30.644633529047088]}",106.49738797328696,30.644633529047088
1_949,0,0,13,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.4609163727517,30.691795081463365]}",106.4609163727517,30.691795081463365
2_1307,0,1,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.44771113807514,30.46982137475743]}",106.44771113807514,30.46982137475743
1_721,1,0,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.97592052513741,30.160441590906668]}",106.9759205251374,30.160441590906668
2_152,1,1,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.9224707657323,30.103847728007135]}",106.9224707657323,30.10384772800713
2_2614,1,3,29,"{""geodesic"":false,""type"":""Point"",""coordinates"":[107.00421745658718,30.23149832988052]}",107.00421745658718,30.23149832988052
2_1337,0,1,13,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.52316962194118,30.67544574329239]}",106.52316962194118,30.67544574329239
1_960,1,0,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.98283755282513,30.103847728007135]}",106.98283755282512,30.10384772800713
